hour_beginning,location,Pedestrians,Towards Manhattan,Towards Brooklyn,weather_summary,temperature,precipitation,lat,long,events,Location1
05/25/2019 07:00:00 AM,Brooklyn Bridge,228,112,116,clear-day,58,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
02/27/2019 11:00:00 AM,Brooklyn Bridge,911,409,502,partly-cloudy-day,28,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
05/21/2019 02:00:00 PM,Brooklyn Bridge,1966,869,1097,clear-day,69,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
05/22/2019 01:00:00 AM,Brooklyn Bridge,1,0,1,clear-night,61,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
12/24/2019 09:00:00 PM,Brooklyn Bridge,6,6,0,clear-night,38,0,40.7081639691088,-73.9995087014816,Christmas Day,"(40.7081639691088, -73.9995087014816)"
09/02/2019 12:00:00 PM,Brooklyn Bridge,497,225,272,rain,71,0.0129,40.7081639691088,-73.9995087014816,Labor Day,"(40.7081639691088, -73.9995087014816)"
11/18/2019 06:00:00 AM,Brooklyn Bridge,38,18,20,cloudy,36,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
08/08/2019 12:00:00 AM,Brooklyn Bridge,4,2,2,partly-cloudy-night,70,0.0151,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
04/30/2019 01:00:00 AM,Brooklyn Bridge,2,2,0,cloudy,49,0.0053,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
07/01/2019 09:00:00 AM,Brooklyn Bridge,727,363,364,clear-day,73,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
10/06/2019 09:00:00 AM,Brooklyn Bridge,873,524,349,cloudy,62,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
09/02/2019 10:00:00 AM,Brooklyn Bridge,1214,592,622,cloudy,72,0,40.7081639691088,-73.9995087014816,Labor Day,"(40.7081639691088, -73.9995087014816)"
09/27/2019 02:00:00 PM,Brooklyn Bridge,2154,1042,1112,clear-day,74,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
08/06/2019 06:00:00 AM,Brooklyn Bridge,175,90,85,partly-cloudy-night,71,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
08/22/2019 01:00:00 PM,Brooklyn Bridge,870,404,466,partly-cloudy-day,87,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
07/22/2019 02:00:00 PM,Brooklyn Bridge,1573,662,911,partly-cloudy-day,87,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
07/19/2019 12:00:00 PM,Brooklyn Bridge,1974,841,1133,partly-cloudy-day,83,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
12/16/2019 12:00:00 PM,Brooklyn Bridge,1491,671,820,partly-cloudy-day,36,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
04/01/2019 09:00:00 AM,Brooklyn Bridge,483,273,210,clear-day,36,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
09/26/2019 11:00:00 PM,Brooklyn Bridge,8,7,1,clear-night,63,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
04/11/2019 03:00:00 AM,Brooklyn Bridge,0,0,0,clear-night,42,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
06/01/2019 02:00:00 PM,Brooklyn Bridge,2795,1142,1653,clear-day,78,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
02/15/2019 07:00:00 AM,Brooklyn Bridge,141,47,94,cloudy,43,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
03/05/2019 02:00:00 AM,Brooklyn Bridge,0,0,0,partly-cloudy-night,25,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
01/08/2019 09:00:00 PM,Brooklyn Bridge,37,23,14,cloudy,41,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
07/12/2019 09:00:00 AM,Brooklyn Bridge,666,367,299,partly-cloudy-day,77,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
08/19/2019 01:00:00 AM,Brooklyn Bridge,0,0,0,clear-night,73,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
01/01/2019 08:00:00 PM,Brooklyn Bridge,51,26,25,partly-cloudy-night,43,0,40.7081639691088,-73.9995087014816,New Year's Day,"(40.7081639691088, -73.9995087014816)"
10/15/2019 05:00:00 PM,Brooklyn Bridge,2037,1033,1004,clear-day,63,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
08/05/2019 03:00:00 PM,Brooklyn Bridge,2261,964,1297,partly-cloudy-day,81,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
02/17/2019 07:00:00 PM,Brooklyn Bridge,51,30,21,cloudy,34,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
10/03/2019 11:00:00 AM,Brooklyn Bridge,430,204,226,rain,54,0.0159,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
09/24/2019 12:00:00 PM,Brooklyn Bridge,1663,800,863,partly-cloudy-day,73,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
10/24/2019 08:00:00 PM,Brooklyn Bridge,61,60,1,clear-night,58,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
06/24/2019 06:00:00 PM,Brooklyn Bridge,1791,1000,791,partly-cloudy-day,78,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
02/21/2019 11:00:00 PM,Brooklyn Bridge,27,0,27,clear-night,45,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
07/01/2019 02:00:00 PM,Brooklyn Bridge,2135,975,1160,partly-cloudy-day,83,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
03/27/2019 09:00:00 AM,Brooklyn Bridge,341,179,162,clear-day,38,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
08/02/2019 03:00:00 PM,Brooklyn Bridge,2367,1036,1331,partly-cloudy-day,83,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
04/17/2019 08:00:00 AM,Brooklyn Bridge,395,150,245,cloudy,51,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
09/28/2019 10:00:00 PM,Brooklyn Bridge,23,15,8,partly-cloudy-night,73,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
02/24/2019 11:00:00 PM,Brooklyn Bridge,3,2,1,partly-cloudy-night,45,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
10/28/2019 09:00:00 AM,Brooklyn Bridge,984,537,447,partly-cloudy-day,59,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
12/13/2019 05:00:00 AM,Brooklyn Bridge,1,0,1,cloudy,34,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
03/13/2019 12:00:00 AM,Brooklyn Bridge,0,0,0,clear-night,36,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
08/30/2019 06:00:00 PM,Brooklyn Bridge,1948,1047,901,partly-cloudy-day,85,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
01/18/2019 01:00:00 PM,Brooklyn Bridge,1006,465,541,cloudy,36,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
02/06/2019 06:00:00 AM,Brooklyn Bridge,60,28,32,clear-night,36,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
11/22/2019 02:00:00 AM,Brooklyn Bridge,0,0,0,cloudy,48,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
03/20/2019 06:00:00 PM,Brooklyn Bridge,1218,629,589,clear-day,47,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
09/14/2019 05:00:00 AM,Brooklyn Bridge,0,0,0,partly-cloudy-night,63,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
10/17/2019 03:00:00 PM,Brooklyn Bridge,1561,660,901,cloudy,57,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
10/22/2019 04:00:00 AM,Brooklyn Bridge,0,0,0,cloudy,53,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
10/04/2019 02:00:00 AM,Brooklyn Bridge,0,0,0,cloudy,56,0.0035,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
06/24/2019 03:00:00 AM,Brooklyn Bridge,1,0,1,clear-night,68,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
12/30/2019 04:00:00 AM,Brooklyn Bridge,0,0,0,rain,40,0.0032,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
08/05/2019 09:00:00 AM,Brooklyn Bridge,777,453,324,partly-cloudy-day,74,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
08/22/2019 12:00:00 PM,Brooklyn Bridge,1413,632,781,clear-day,86,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
09/23/2019 07:00:00 PM,Brooklyn Bridge,408,165,243,partly-cloudy-night,83,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
12/24/2019 02:00:00 AM,Brooklyn Bridge,2,0,2,clear-night,41,0,40.7081639691088,-73.9995087014816,Christmas Eve,"(40.7081639691088, -73.9995087014816)"
09/20/2019 10:00:00 PM,Brooklyn Bridge,19,13,6,clear-night,67,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
07/14/2019 08:00:00 AM,Brooklyn Bridge,396,226,170,clear-day,78,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
04/26/2019 07:00:00 AM,Brooklyn Bridge,95,38,57,rain,54,0.0266,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
10/02/2019 03:00:00 AM,Brooklyn Bridge,0,0,0,partly-cloudy-night,72,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
03/03/2019 03:00:00 PM,Brooklyn Bridge,2067,895,1172,cloudy,41,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
12/19/2019 07:00:00 PM,Brooklyn Bridge,13,9,4,clear-night,23,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
01/02/2019 10:00:00 PM,Brooklyn Bridge,41,19,22,cloudy,38,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
10/02/2019 11:00:00 PM,Brooklyn Bridge,3,3,0,cloudy,70,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
03/09/2019 01:00:00 AM,Brooklyn Bridge,1,1,0,cloudy,35,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
07/07/2019 04:00:00 AM,Brooklyn Bridge,0,0,0,partly-cloudy-night,75,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
08/13/2019 09:00:00 PM,Brooklyn Bridge,25,13,12,cloudy,74,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
08/23/2019 06:00:00 AM,Brooklyn Bridge,128,78,50,cloudy,69,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
02/10/2019 09:00:00 AM,Brooklyn Bridge,440,259,181,clear-day,25,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
01/04/2019 09:00:00 PM,Brooklyn Bridge,46,24,22,partly-cloudy-night,42,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
04/09/2019 09:00:00 PM,Brooklyn Bridge,2,0,2,cloudy,46,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
01/26/2019 06:00:00 AM,Brooklyn Bridge,21,16,5,clear-night,23,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
07/12/2019 02:00:00 PM,Brooklyn Bridge,2129,973,1156,partly-cloudy-day,86,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
08/10/2019 07:00:00 PM,Brooklyn Bridge,2545,1244,1301,partly-cloudy-day,79,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
07/25/2019 08:00:00 AM,Brooklyn Bridge,438,172,266,partly-cloudy-day,72,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
02/26/2019 03:00:00 AM,Brooklyn Bridge,1,0,1,clear-night,27,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
03/07/2019 12:00:00 PM,Brooklyn Bridge,954,415,539,partly-cloudy-day,29,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
12/25/2019 07:00:00 AM,Brooklyn Bridge,145,89,56,clear-night,31,0,40.7081639691088,-73.9995087014816,Christmas Day,"(40.7081639691088, -73.9995087014816)"
06/13/2019 07:00:00 AM,Brooklyn Bridge,100,30,70,cloudy,62,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
09/19/2019 08:00:00 AM,Brooklyn Bridge,434,175,259,clear-day,54,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
08/17/2019 08:00:00 AM,Brooklyn Bridge,900,466,434,partly-cloudy-day,74,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
02/12/2019 05:00:00 AM,Brooklyn Bridge,0,0,0,cloudy,32,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
05/15/2019 12:00:00 AM,Brooklyn Bridge,4,1,3,cloudy,48,0.0034,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
12/10/2019 02:00:00 AM,Brooklyn Bridge,2,1,1,cloudy,54,0.0003,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
01/12/2019 08:00:00 PM,Brooklyn Bridge,0,0,0,partly-cloudy-night,30,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
09/04/2019 09:00:00 PM,Brooklyn Bridge,20,15,5,clear-night,78,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
06/27/2019 10:00:00 PM,Brooklyn Bridge,74,59,15,clear-night,81,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
02/02/2019 02:00:00 AM,Brooklyn Bridge,0,0,0,clear-night,15,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
09/23/2019 05:00:00 AM,Brooklyn Bridge,2,0,2,clear-night,70,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
03/14/2019 01:00:00 PM,Brooklyn Bridge,1821,800,1021,partly-cloudy-day,53,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
02/28/2019 06:00:00 AM,Brooklyn Bridge,40,25,15,partly-cloudy-night,29,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
07/21/2019 06:00:00 AM,Brooklyn Bridge,205,94,111,clear-day,81,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
06/29/2019 09:00:00 PM,Brooklyn Bridge,128,46,82,partly-cloudy-night,74,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
02/06/2019 05:00:00 PM,Brooklyn Bridge,319,180,139,cloudy,41,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
10/10/2019 01:00:00 PM,Brooklyn Bridge,2323,800,1523,partly-cloudy-day,65,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
10/22/2019 07:00:00 PM,Brooklyn Bridge,73,70,3,rain,59,0.0033,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
10/17/2019 12:00:00 AM,Brooklyn Bridge,0,0,0,cloudy,53,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
05/09/2019 12:00:00 PM,Brooklyn Bridge,1458,629,829,cloudy,58,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
01/18/2019 08:00:00 AM,Brooklyn Bridge,163,63,100,cloudy,30,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
12/15/2019 02:00:00 PM,Brooklyn Bridge,2630,1190,1440,partly-cloudy-day,46,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
02/16/2019 11:00:00 AM,Brooklyn Bridge,1726,876,850,clear-day,39,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
11/24/2019 08:00:00 AM,Brooklyn Bridge,84,41,43,rain,44,0.0194,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
04/20/2019 07:00:00 PM,Brooklyn Bridge,2247,821,1426,partly-cloudy-day,57,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
07/30/2019 12:00:00 PM,Brooklyn Bridge,857,383,474,clear-day,89,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
05/03/2019 01:00:00 AM,Brooklyn Bridge,1,0,1,cloudy,52,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
01/14/2019 01:00:00 PM,Brooklyn Bridge,713,305,408,clear-day,30,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
07/14/2019 07:00:00 PM,Brooklyn Bridge,1833,923,910,partly-cloudy-day,87,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
05/25/2019 02:00:00 PM,Brooklyn Bridge,3538,1660,1878,partly-cloudy-day,69,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
10/16/2019 11:00:00 AM,Brooklyn Bridge,1087,450,637,cloudy,64,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
11/06/2019 07:00:00 PM,Brooklyn Bridge,59,58,1,clear-night,50,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
05/19/2019 12:00:00 AM,Brooklyn Bridge,51,43,8,clear-night,60,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
09/01/2019 07:00:00 PM,Brooklyn Bridge,2324,1073,1251,partly-cloudy-day,72,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
11/18/2019 11:00:00 PM,Brooklyn Bridge,5,0,5,rain,40,0.0422,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
07/09/2019 03:00:00 PM,Brooklyn Bridge,1643,771,872,clear-day,87,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
06/12/2019 02:00:00 PM,Brooklyn Bridge,2042,896,1146,partly-cloudy-day,73,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
06/02/2019 09:00:00 AM,Brooklyn Bridge,964,671,293,partly-cloudy-day,70,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
03/22/2019 11:00:00 AM,Brooklyn Bridge,681,336,345,cloudy,42,0.0056,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
01/07/2019 08:00:00 AM,Brooklyn Bridge,225,72,153,clear-day,25,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
10/28/2019 03:00:00 PM,Brooklyn Bridge,2977,1343,1634,cloudy,61,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
03/07/2019 08:00:00 AM,Brooklyn Bridge,188,72,116,partly-cloudy-day,22,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
12/25/2019 10:00:00 PM,Brooklyn Bridge,7,7,0,clear-night,34,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
10/21/2019 03:00:00 PM,Brooklyn Bridge,2548,1187,1361,clear-day,67,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
12/22/2019 10:00:00 PM,Brooklyn Bridge,7,0,7,clear-night,39,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
06/05/2019 02:00:00 PM,Brooklyn Bridge,1466,637,829,clear-day,80,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
08/31/2019 09:00:00 PM,Brooklyn Bridge,45,27,18,clear-night,73,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
11/11/2019 11:00:00 PM,Brooklyn Bridge,0,0,0,clear-night,52,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
07/02/2019 12:00:00 AM,Brooklyn Bridge,3,2,1,clear-night,74,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
09/05/2019 02:00:00 PM,Brooklyn Bridge,1977,926,1051,partly-cloudy-day,72,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
12/16/2019 07:00:00 AM,Brooklyn Bridge,147,72,75,cloudy,33,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
05/06/2019 02:00:00 PM,Brooklyn Bridge,2785,1315,1470,partly-cloudy-day,68,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
04/16/2019 12:00:00 AM,Brooklyn Bridge,0,0,0,partly-cloudy-night,47,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
06/22/2019 01:00:00 PM,Brooklyn Bridge,3279,1586,1693,partly-cloudy-day,78,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
07/26/2019 08:00:00 AM,Brooklyn Bridge,432,183,249,clear-day,72,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
04/24/2019 06:00:00 PM,Brooklyn Bridge,2144,1147,997,clear-day,70,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
01/10/2019 12:00:00 PM,Brooklyn Bridge,700,347,353,cloudy,32,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
12/09/2019 11:00:00 AM,Brooklyn Bridge,544,339,205,rain,49,0.0385,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
08/28/2019 10:00:00 AM,Brooklyn Bridge,878,495,383,cloudy,72,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
12/28/2019 09:00:00 AM,Brooklyn Bridge,1096,635,461,clear-day,46,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
06/14/2019 03:00:00 PM,Brooklyn Bridge,2590,1167,1423,cloudy,70,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
03/31/2019 10:00:00 PM,Brooklyn Bridge,7,2,5,clear-night,43,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
03/26/2019 08:00:00 AM,Brooklyn Bridge,250,87,163,clear-day,34,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
09/12/2019 02:00:00 AM,Brooklyn Bridge,0,0,0,partly-cloudy-night,78,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
07/13/2019 12:00:00 AM,Brooklyn Bridge,8,5,3,clear-night,75,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
08/27/2019 03:00:00 PM,Brooklyn Bridge,2039,946,1093,partly-cloudy-day,73,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
